title,author,uid,aid,play,coins,pts
【全过程】零基础如何在一年之内变成英语大佬 #Adam学习法,清雨子Vansolus,40187817,65597045,363890,21640,1552800
当中国地图出来那一幕，我眼泪都出来了！真是太棒了,卧龙寺,258457966,68899174,1277455,38329,1542535
厨师长教你：“酱油炒饭”的家常做法，里面满满的小技巧，很受用,美食作家王刚R,290526283,67329031,2203289,30536,1541727
在军训学生面前喝冰镇可乐差点被教练打,某布君,37291782,68412699,2481019,53212,1526090
人可以恶心到什么程度 曝光：恶魔真的就在你身边,猫神辣椒酱,20163112,61850079,1435769,89835,1524002
爆笑！约会一天只能说五句话是什么沙雕体验？,啊吗粽,7552204,67720036,1586678,91777,1520723
“终于找到我爸痴迷邓丽君的原因了……”,小爱大叔,345685773,68761865,1519020,12815,1510125
我说话只用一秒,乃木坂46的桃子,379366435,64772649,1543755,15175,1507735
【惊艳】从A到Z，哪个惊艳到你了？,是杨彦求啊,137567947,65368714,652501,11149,1502002
严重侵权！up主周边遭全网盗版，还把图p到明星身上,福乐小哥,92568184,66812166,1303970,100937,1482227
不用去健身房也能消除游泳圈的简单运动,胖竹28,327954373,55429403,333301,11691,1469054
鬼:“是不是玩不起！”,文化人孔乙己,22864314,64152685,1994678,9801,1461992
【CP24】全场最可爱的战斗天使alita，对你有杀伤力嘛 ?,漫星闻,2889049,57896813,1045064,27943,1460230
基友被亲测试（完整版）,藍龍零,188626799,63850065,1091424,9600,1458484
【前方高能】史上最最欠揍的电话推销员，有本事顺到电话线来打我呀！,文西与阿漆,94281836,64430454,1094883,69610,1457847
【高清】猛男版 新宝岛  原版合集看个♂爽,铃听,5769504,64659226,1471534,10812,1454603
我终于读了三个月之前评论……,爱做饭的芋头SAMA,17409016,66721665,1020391,121743,1453078
这两条鱼能让我笑一天！,沙漠骷蝎,208295826,54200537,1293810,10424,1440221
【万恶之源】这就是那只传说中的大力老鼠原版视频！用老鼠夹当健身器！,岩Sir丶,381927576,50149990,1435438,11439,1435479
我找到了品如最喜欢的衣服，b站第一人,最上川下山,13279707,67827966,905826,70148,1422579
明学暴露出的病态心理,蜡笔和小勋,250111460,66283747,1173424,52698,1420771
体验盲人出行困难重重，路人频频伸出援手“送”我回家,骚拳超人,10272440,66940699,660215,124718,1409469
金凯瑞摇头三人组（高清画质原版音频）,伊秋Yikyuu,13972642,3334641,765248,12447,1404436
不顾一切只为吃的LULU太可爱了，今天也是云吸猫的一天,蛋黄星人,901850,55254718,1663365,12283,1398045
几个熊孩子来家里蹭网玩游戏，我不断拔网线，险些把他们逼疯...,东尼ookii,285499073,68574273,1560370,92843,1397882
【开学时】学长学姐眼中的新生吃饭，新生眼中的学长学姐吃饭,大林子同学,320493198,66077599,2287354,23026,1392100
女 版 卢 本 伟,暗黑Real,326175927,65845513,1974604,9767,1390972
每天一遍，防止抑郁。哈哈哈哈哈哈到停不下来vlog！,喵不梦,338238457,50347006,1264842,10686,1380447
【雄氏老方】治死方休，不赚黑心钱那还是人吗？,狗辉大师,394201823,67829931,696307,49683,1372938
沙雕又可爱哈哈哈哈。,江辰是个憨憨,400549004,67330236,726019,12651,1358329
【粉丝向】最美鸟类排行榜最终篇 awsl,小灰灰大人,362831543,66820938,1023647,38614,1347517
正  义  群  友   对  线   邪  恶  大  妈,硬核电站,416858148,66970144,1671314,23408,1344367
听说这个视频是b站卧槽最多的,5个包子,359763814,52400918,1369345,11482,1343890
Van要来中国了！,神秘的白小黑,54759887,68722610,1540812,12708,1342880
这大概就是中美合拍吧,LlirXx,280589561,65100630,1306650,12648,1339213
小眼睛的自我拯救史 单眼皮变双 让眼睛更深邃紧致分享.,文不叮,450595813,65853304,370057,12059,1335859
用500颗奶糖锻造武器，能锤爆椰子吗？杀伤力超乎想象！,柠檬遇上泥,88409928,67457323,1014106,127063,1334050
挑战制作敬汉卿没有吃过的顶级正宗“佛跳墙”！,麟宣森,52190805,68372231,955496,95271,1333618
千万不要跟声优斗表情包，否则你将毫无胜算【21】,声鱼片儿,7064298,66798316,840907,63707,1329868
这孩子神操作 妈见打,915114771,111578716,63113042,1473031,11764,1326927
