title,author,uid,aid,play,coins,pts
她哭的那个瞬间 全世界都输了,鬼才才才,4870926,39425207,74749,5362,193088
柯南收视率最高的一集，日本宅男真够疯狂的！,动漫星纪元,318052659,68373369,185166,335,192685
百因必有果，你的报应就是我,再肝剁手,23513862,69131200,83787,2044,192503
【中字.迪士尼反派系列2】后妈们的抱怨,D2KMON_柠檬,8566496,55210171,88672,1777,185275
【MHA/胜出胜手书】幽界【full.ver】【背后灵paro】,Nakazawaゆき,517802,69262127,29327,4677,182506
安兹最强劲敌？！overlord史上最狠酷的征服？敌人终极对决。【骨头故事绘】,玩偶菌,216844,69191140,101784,6712,181022
你能攻略女主选出正确结局吗？【万字互动视频】,木糖纯和庄不纯,20530305,68060422,67154,7853,179806
女孩吃掉自己的四肢，就能瞬间长成少女《伤物语》,你的小美吖,374600890,69230954,157205,940,179744
善逸:“即使只会一招，杀你却绰绰有余”【高燃/踩点/鬼灭之刃】,羞羞脸上羞羞红,21237795,62006965,97692,3147,179348
【索先生的幸福生活】今天的小希格外的长~,城東巨頭,427397719,69276337,124869,6007,174094
【动画原画笔记】那些逐渐放飞自我的原画,是帅气的桃子啊,143782636,69290359,53034,2445,174068
【手书】二乔99岁生日快乐,园长园,218070,69044811,32914,5368,170501
前方猛男高能！！据说无人能坚持50秒。,酱一QvQ,71152325,67958886,59404,3855,168230
鬼灭之刃的奇怪打开方式,画画峰,2989565,53387364,88211,4148,167844
钢铁侠差点被美队打死！漫威从来不敢拍的《内战》原著,努力的Lorre,7487399,68928864,114894,4827,167654
逝者的丰碑，生者的赞歌。京都动画137位制作成员全员寄语【part.1】,赫萝老师,1351379,69509453,36430,9914,167276
每天一遍，超萌时刻！,冰糖凌,6974344,69006630,57652,3118,161881
【互动视频】假如你是绿谷出久（我的英雄学院）,无耳老宅,19308863,67920085,40901,5158,159458
前方高能！第一名震撼我妈！十大最欢迎日本动画公司 封神之作【硬核排行】,摇曳百合吧,10005407,63172872,76103,3299,156422
鬼灭宝贝！阿伟快出来受死！！！,面粉社长,8864484,67683833,73190,6195,155169
【黑执事/帅燃踩点】杀了我，你也摆脱不了我 （塞啵-片尾彩蛋）,噗噗嘟噜,4198472,66788962,36445,3543,155005
太宰治73秒心动挑战‖你见过这么帅的哒宰吗？【文豪野犬/拉镜练习/太宰治/个人向/舔颜向】,酒槡_,21329138,68183563,31184,2173,153996
【鬼灭之刃/最後の呼吸】水天翻卷，流刃若火，刀光剑影，雷霆万钧.,Gin丶濑良,12478113,68451623,61073,5425,153019
【动画公司图鉴】看了这部动画以后觉醒了奇怪的东西（wit其三）,JK低手鱼太,904827,69304745,70752,7011,151898
杀手皇后第三炸弹败者食尘已经启动了！,少恭胤,2364947,69218791,51993,3612,151823
红爹外传变身战斗必杀片段,王君钥,305025957,69235662,150317,69,151205
孕妇把虫封印进身体，结果生下的孩子，变成了一半黑一半白的怪物 《虫师》,三斤呦-,427666442,69250068,143654,961,150889
前方高能！负能量盛宴！感受1分15秒后积攒的极致负能量的一秒燃爆吧！,冲仓丶,6591474,68253037,41293,3735,148908
派大星经典名言:)   我觉得这个机会可以改变我的生活,哼哼已哼哼,14256618,59721985,81852,1493,147511
火影至暗时刻 压抑到令人无法呼吸！,长腿毛的哥哥,13043933,69147230,78697,2495,145991
【鬼灭之刃】此战，登峰造极，一战成名! 全集中呼吸！常中！,库奇-爱听重低音,212028941,68595849,80387,4255,145818
我不是恶魔，人类才是,噩梦Crazy,6711923,67373586,88561,1644,145598
【果娘风暴】漫画般的假面骑士你见过没？又见骑士父子局？！ S3/03,果蝇轰,8469526,69501591,85870,4400,143860
熟肉【音乐动画】《蜡烛女王》,南方16,5613231,69149688,38500,883,143248
【转载】国外小哥假面骑士变身失败全集锦,AE_游戏宅,391048732,68739876,78819,1177,141798
【萌新吐槽】长枪插飞机 宝剑捅坦克 魔法少女大战二战德军,萌新二次方,125776535,69055190,103208,3175,140948
【柯南｜官宣cp群像混剪】恋人以上无法满足的梦,Eeellain樱,6776956,69007614,44686,3443,140680
【梗百科119】轮到你了？爱疯又出新手机？快来看看这个九月都有些啥梗！！！？,吃素的狮子,808171,69131991,112654,1385,134505
【明日方舟动画】为了龙门币而直面整合运动的博士（要素略多注意）,越with霓虹鸡,15161351,69487725,29047,5400,133604
【鬼灭/防止抑郁】抖就完事了,Orca哒,3065267,69155295,69746,1979,133475
