title,author,uid,aid,play,coins,pts
真实事件改编，没有一个恐怖镜头，却被评为2018年最令人恐惧的影片,小咸电影,38127451,67484141,120470,1397,171246
【吕子乔】请叫我—人生导师,残墨ヾ晓凡,360178198,66549037,67760,4110,170349
陈情令‖湖南卫视版预告首爆‖自制伪片花‖用芒果台的方式打开陈情令,莎莎莎莎莎砸,38666655,67565002,58340,2805,163631
4分钟看完虎门销烟到新中国成立，今日这盛世如你所愿！中国近代编年史影视超燃混剪！,向上de骚年,211852190,68935701,53738,3184,160375
父亲为女儿报仇，将渣男整容成绝世美人，西班牙重口味电影！,趣淘电影,410287007,68931381,165034,82,159931
小丑观影前必读！看不上漫威瞧不起绿幕的男人！UP主打脸！,BuriedAlien,49960899,69150398,136805,795,157695
中 国 版 死 侍,Alone-叶枫,241672245,68365310,159726,159,157676
法苏天女    超清   猛男必看,帝陨123,270437968,67406737,106171,505,155264
瞎编比尬演更致命！《你是我的答案》强势致敬《我的真朋友》,开心嘴炮,203337614,69046282,155226,863,154340
【牛叔】谁来拯救中国最后的藏羚羊？一个视死如归向死而生的故事《可可西里》,牛叔万岁万岁万万岁,58852835,69228646,134348,2889,154327
疯狂吐槽上海堡垒！看完这个电影感觉智商被侮辱了！,LexBurner,777536,66649415,113360,3739,150153
【小姐姐们】霸道骚总花样操作，爆笑吐槽油腻神剧《国民老公2》，带你感受老公的诱惑,话很多的小姐姐们,6739643,69124972,146945,1170,146461
14岁女孩瞒着家人去整容，没钱只能做免费手术，这下真没脸见人了,小乔讲电影,318078497,69303432,152870,18,140778
刘星在家看蔡徐坤打篮球，吓到躲进被窝，瑟瑟发抖！,空の白う,321770873,67909520,82821,2014,138909
【视觉短片】人体舞蹈粒子特效,侧面的我,23197603,26163844,78656,568,137421
【不良disco】来画龙就完事了,十块钱的圈外男友,12634081,67641198,83083,2990,136819
武大校花黄灿灿,达川区南鸢,470494370,66868932,144348,3,136518
【李栋旭|100秒狙击】这是40岁的人该有的亚子？！,贼拉机智的七仔,294683658,67548885,57816,1165,135639
电影《我和我的祖国》终极预告看哭了！70年来7个最重大的历史瞬间！,猫眼电影官方,67090174,68143152,104674,1304,135401
【道枝骏佑】给我一首歌的时间，我要向全世界安利他！,烫烫今天吃饱了,344182080,56947978,62794,657,134930
我们的幸福，是他们在拼命守护！,四角切圆,314599300,69035015,89182,3023,134792
《陈情令》   dd你在干嘛？没有gg在你很无聊吧！！（含最新花絮）,三金嘉,14491036,66618163,95257,63,134664
六点半：为了自己喜欢的女孩，小伙奋发图强考上重点大学！,六点半,19286458,69277597,125753,1527,134628
【欢乐颂】关雎尔妈妈：这樊胜美，全身上下穿的，全是重点！,烦剩美,403614477,68945382,143985,9,132954
【忘羡】【黑化】病娇汪叽，在线杀人 | 血腥爱情故事,是六天啊啊,1649001,69123053,36571,1984,132014
人类集体失明后，洗澡也不再分男女，却不知有一个人是装病~《盲流感》速看,调侃贫道新版,470655004,69292160,141016,18,131561
世界停电两年后，钱变成了废纸，名表豪车换不了一袋米,段小宇电影院,326168777,69208821,131518,215,130901
【古装美人群像】芒种|美人如花隔云端,芭蕉易红,24542174,68160202,52526,1193,130758
央视点评《攀登者》,风起於青蘋之末-,11578433,69062313,139108,28,130655
【唐唐】最无脑的神剧 爆笑吐槽玄幻片《白骨夫人大战狼妖》,Big笑工坊,26023642,69119436,104018,2050,128112
年轻人的眼里，中国凭什么改变世界？,人类实验室,17186754,69181229,60541,3963,126016
【欧美少女混剪】我已经厌倦了当这世界的人偶.,666Valeska,10680389,54895929,45708,1066,125869
《我和我的祖国》:别想得太宏大，这里都是关于“我”的故事！,蛋蛋秀,20823871,69312415,114323,1044,124801
我tm都快哭死了，你却告诉我这是一个广告？？,時崎狂三の黑絲,259217080,54810791,67914,937,124264
【他人即地狱】Gay里Gay气李东旭：亲爱的，难道肉不合胃口吗,邪恶圣典,391552853,67720290,60102,790,124089
【芒种|古装女子踩点群像】若佛说，放下执着,玉米汤很甜,49132119,66599798,65092,1084,123570
斯坦李：我只是为了交房租编漫画，从没想过会这么成功。老爷子所有客串的心路历程,药丸字幕君,14514994,67155365,45008,1404,122294
有缘再见面,dilidark,24096298,69235647,127544,4,121240
秦始皇：小伙子 你经历过绝望嘛,雨中失散的橘里夫人,240336780,66301521,123049,27,120349
以前的香港女明星都像是从天上来到人间,名曰老饕,14333178,68540529,50586,1141,119574
【low君】音乐•剧《美丽分贝》：李宇春+张靓颖+何洁+黄雅莉+陈西贝+贾乃亮等的电视剧，有人看过吗？应该没有！,low君热剧,34189415,69379741,102904,1260,118021
【姜子牙定档】大年初一 不见不散,光线电影官方,90538663,69041054,107086,450,117647
【宇哥】77分钟看完口碑爆棚的高分日剧 《3年A班》,宇哥讲电影,35372675,55175102,44223,6626,116759
"你说四大皆空，却紧闭双眼。要是你睁眼看看我，我不信你两眼空空？",锦书致南辞,90142376,68059518,65015,1609,115792
徒弟夹菜突然手抖个不停，桌上的鱼活了，林正英一看察觉事有蹊跷,孩子快跑凤仙来了,381718124,69007970,120465,6,115595
【欧美恐怖电影混剪/踩点/黑化/1080P】I'm meaner than my demons,LILITH放映室,406270151,68869880,32695,1719,113129
「方一凡X乔英子」请接收一份来自青梅竹马的电影预告【这是伪的】| 后来的我们 未完待续,MelodyRr19,26175118,67323140,39034,4272,112894
