title,author,uid,aid,play,coins,pts
【伢伢】改变 if u want❤成为众人的焦点❤,伢伢gagako,632887,68605995,61359,3390,138553
【小袜子】宣美-LALALAY♡踩着细高跟腿精了一回♡2P竖屏,小袜子爱雪宝宝,45061078,68969487,54524,588,137833
【Aliga】芒种❤️点击领取肉肉小丫鬟,矮乐多Aliga,259333,68537241,102551,1828,137077
【大钟】《一笑倾城》原创编舞舞蹈练习室.,-大钟,16071868,68116902,63337,834,136016
【南下】Like A Cat~猫步轻俏~喵~,源味少女南,52933528,68644209,52564,479,135922
【徐珺大哥】Zimzalzbim~开心土著,徐珺大哥,34579852,68503553,112263,823,135342
军训已过半，慰问舞蹈演出合集来一波！(●°u°●) 」,四川农业大学,237109569,67057036,135195,89,135098
【紫嘉儿】芒种♥昼夜皆撩人[原创编舞],紫嘉儿,2743119,67309146,74572,2860,134499
【羊七七】AOA-短裙【全程高…清马赛克-嘿嘿】【星辰】【to jiangke】,早上好七七,1851105,68426751,95418,217,130164
每天一遍，快乐工作。职场舒压操，防止抑郁...,浙江共青团,384298638,65692964,61661,943,124161
【小薇君】竖屏版 ★小鹿乱撞★ 撞到心上了,小薇君_NemO,4898221,66999268,96523,305,122600
【猛男版】新宝岛！震惊，一初中猛男团竟在众目睽睽之下跳猛男舞!,Chinese_Hu,28462307,67618740,101104,1038,122322
“士兵之舞”苏联士兵的哥萨克传统舞蹈【全网最高请】,古德飞行艇,930644,21051483,49521,1065,119839
【惠子】期待」,变态辣惠子酱,9459684,66658234,85848,937,119057
【泡芙喵】千盏｜点击收获爱情（雾 ～,泡芙喵-PuFF,1526101,67440507,83927,903,118098
【糖小V】Mr.Chu【亲吻你的唇】,_糖小V_,2851020,68735362,48726,810,116141
【稍息】Killer Lady 盲目的人是你啊,稍息呀,319225108,68469060,72811,474,114789
【富婆七奈】心如止水♡2p雨中跳舞，惨剧发生,富婆七奈,397044296,67461801,63951,958,114381
BLACKPINK  练习室舞蹈 合集 已更！,扑进你怀里丫,52149822,10357547,85776,192,112803
【台风少年】刘耀文《No Guidance》,TF家族,3670216,68762841,48048,3305,112340
【目子】芒种 一想到你我就wuwuwu~,目目目目目子,15840422,69379473,41729,1295,110965
【豆豆子】金请夏-Snapping❤金刚芭比在线跳舞,豆豆子ex,4282930,69019102,51515,3335,110728
【猛女版】新 宝 岛（声优沙雕最为致命）,苏婉눈,17334941,66709666,95206,1035,110453
【咝小喵】❀8cm高跟鞋尝试 超仙卡点翻跳❀芒种【星辰】,咝小喵MAO,2009929,68946842,40288,1664,110280
【双猫】❤️wiggle wiggle❤️韩国舞台上禁止的舞蹈是什么样子的ヾ(=･ω･=)o,-一杯超级甜的双猫-,434412735,67254145,57377,1104,109617
《巴赫的最后一天》堪称为世界上最美芭蕾。舞者PolinaSemionova。太美了我必须分享给大家(OvO),不知鱼f,362215320,67479115,34073,441,106704
【萌爱moi】难以抗拒！偷心小恶魔❤sweet devil❤喜欢对吧,萌爱moi,1600113,54556871,57144,1267,106551
典狱之司 使命之徒,小半刚刚好,165841260,50887221,51697,1125,105771
【西四】芒种❤一想到你我就~,西四炸弹,521444,67407045,76589,1391,105464
在飞机场跳防弹少年团《IDOL》！爽到飞起！【党瞳西螺萍零爱】,机智的党妹,466272,61469829,70230,2192,104455
〖笙歌〗芒种♢谓我何求  相思无用,_合笙之歌_,397253364,68680681,43620,914,104380
【李子璇×Señorita】豆哥豆弟豆姐！踩点向,不明白同学,234648247,67472502,85559,921,103967
hiphop零基础教学—打基础（持续更新中）,阿切HarU,73463508,66865015,21111,608,103409
打算穿我新买的泳衣去上街舞课！,乔阿呸,2223783,59566291,84150,1757,103231
【苏司喵】换7套装翻跳Twice"Feel Special"全曲 兔瓦斯,苏司喵susiemeoww,211381797,69162443,67445,1303,102728
【泡芙】三年后的重置&染上你的颜色,泡芙酱DAZE,6799052,68715773,47043,1898,102424
【鲤鱼】生日作❤️BIRTHDAY❤️古灵精怪俏皮可爱,鲤鱼鱼Venora,4632990,68801716,47701,590,98637
【这才是腰！】乌克兰美蛇腰小小美女Julia Tsipa在Gala show上的一段演出！,狂了个狂狂,20901828,64500143,68622,300,97737
Y | Trouble Maker-没有明天（NOW）dance cover【回忆杀系列1】,YUEI_A,4187572,67304158,44857,1978,96849
【美豚】肉感水手升级版竖屏❤T-ara so crazy完全疯了,PhD_美豚,286035743,69225995,35400,625,96255
【@小萌】Pick Me❤️心动了吗？P2竖屏,小萌才不天然,1949755,69292287,32060,1194,95286
IZONE最新日文新曲Vampire练习室公开,pcyxjy,16720403,69020714,62566,225,94829
