title,author,uid,aid,play,coins,pts
【野狼disco】《野狼disco》火爆全网，宝石老舅炸翻全场，明星们也开始模仿,萌音乐UP,441164570,67370289,219284,42,202091
真正的“陈情”来了！3分钟带你听完【魔道祖师 | 陈情令】歌曲串烧,孟晓洁Jae,339781938,67415893,61874,5768,196038
 【古筝】千本樱——你可见过如此凶残的练习曲,墨韵Moyun,2374194,1250357,100853,5316,193397
《勾指起誓》歌ってみた【4円】,4yen_,4894734,69500079,44697,9990,189517
超震撼合唱！儿童合唱团演唱《Believer》,GotThat_DANG,32912448,49595144,68277,2599,187346
【花园Serena】说好不哭 ♪ 日语版【B站限定】,花园Serena,380829248,69217675,59737,7765,182962
《七里香》七国语言版！让全世界听懂中文歌！为周杰伦打CALL❤【飞鸟乐团】,飞鸟乐团,27201651,68399109,83233,5843,182936
【官方】王菲献唱电影《我和我的祖国》主题曲 唱响国庆档最强音,哔斯卡金像奖,32708626,68786342,181178,1143,181751
如果在班会上唱打上花火会怎样？,山下智哉,63032947,69085983,161417,1604,181294
教你如何6分钟听完B站这十年最火的18首神曲！,杨可爱Ukulele,249608727,65272624,69548,8356,177830
【初音ミク】 Tatara 【Picon_ピコン】,Picon_Official,255086005,68960593,58317,4039,169412
你 是 我 的 猫,JE小張,12302434,64904567,52645,5423,169393
曾火爆中国大江南北，让金钟国都赞叹，90后都听过她的歌，凭小拇指麦和一把扇子，让韩流席卷亚洲～,韩综小剧场,354745023,68919068,169129,46,164059
一个视频让你消除对韩国女团的偏见,보노누청,430184985,69419585,126076,282,163480
《千千阙歌》- 陈慧娴,子轩edsfe,95206302,66487409,80416,1316,163208
【星尘原创】哈利波特·学院印象曲·斯莱特林,Tino-S3,16509831,67647585,33675,3482,162304
【iphone11电音】被折♂磨的IP11 叫 的 真 好 听    忍 不 住 再 来 一 遍,我是万万万一,15297727,69042962,84834,3280,159640
芒种，我答应了大家，唱的什么我都忘了原唱怎么唱的了，我再去听原唱一百遍,面筋哥-程书林,314791153,65746051,153417,1155,157615
5分钟56套汉服，7位小姐姐跳出你没见过的民族风《爱我中华》,弥小勒勒,2572053,68998152,62788,5889,156980
【经典】周杰伦MV 【178P】,Ta酱-Tatsu,1352611,1415480,110725,872,156095
【三国二十四名将】九九八十一·填词,笔小小丶,361371786,69281152,63515,4509,152734
当《芒种》去掉伴奏…,酸锌ZnSO,22058853,66888187,136267,386,150431
就是他！让网易云评论区全是卧槽的人！,大自然的搬运工Timor,173664106,36945064,95228,1117,147487
过了这么多年，终于知道什么叫真正的音乐了。,gejianjie,4706238,49153974,95844,895,147487
【AOA】愛をちょうだい（请给我爱） 官方MV,十三神行太保,3260252,69042340,87405,669,146548
