title,author,uid,aid,play,coins,pts
【守望先锋/AMV】当英雄不能再做英雄，这个世界又有谁来守护？,门卫君,354302793,69277592,42803,2361,84878
整整七年了！我终于做到了！,无敌白菜头,40304914,67778899,77093,932,84175
新枪DBS配得上一把空投吗？数据分析+实用技巧+对比,鲁大能,46708782,69401755,72288,1281,82699
交战时饿了怎么办？战争从来都不热血浪漫！,Crazy-face,37439823,65686589,61944,706,81045
【魂学讲坛】第五集：地底世界,疾风华莱士,36788534,69432881,30661,4749,80714
男人至死都是少年 魔兽世界穿越时空的ninja术,猫神辣椒酱,20163112,69434288,49623,3005,79872
【云顶试玩室】第十七期–五百八十五攻击力的小炮他厉害吗？可能是目前云顶最高的攻击力了。,二仁吖,80817709,69409183,84295,342,78269
Shroud试玩新大逃杀！显卡爆炸的华丽特效！《Ashes of creation Apocalypse》击杀集锦,超級突破手乔治,25231059,69431698,78734,163,76640
你又预判了我预判你的预判,沈若旋,37271253,69356958,80748,196,76470
主播炸了绝地求生超神篇102：Kaymiand六倍镜扫射锁车灭队 独联体战神Uhba高难度甩瞬狙,聚印象视频,32365949,69495348,76194,708,76409
韩服最强王者组团战集锦#49 预祝国庆快乐,yizhilugou,439004370,69281013,48809,3054,75090
上海总部发起挑战,老实憨厚的笑笑,8739477,69450714,79917,413,75070
玩游戏有什么用？用这个视频说服爸妈！【SIX君瞎盘点】,Sexy_Six君,352128629,69364781,28067,3055,74859
【绯绯】引起舒适的一周快乐安娜集锦！和光头黑叔叔的恩怨情仇录,绯绯Feifei,320491072,68947301,70057,819,72908
【不好看 我退币】崩坏三 你就是我的家啊——心之归所，就算离开了也要时常回来看看啊～那里有我寄予的时光，单纯的我……,忆花梦落,172513587,68034306,21177,3869,72263
《崩坏3》当你把崩坏3的四“神器”升到满级会发生什么？99%的萌新舰长都没见过，而大佬却常用？（滑稽）,馥昕,21600100,69315688,74937,197,72244
生化危机到底讲了什么？,自然卷阿怪,10206987,69351449,23981,2542,72009
这是一只能够毁灭人类的鹅!,中国BOY超级大猩猩,562197,68793636,47797,1678,71230
RNG UZI S9宣传片 致陪伴了整个青春的uzi，我只是个无名之辈，但我希望你能夺冠。,Dao道道子,2940300,67664981,44679,2358,71210
【质量黑铁局】黑铁玩家的史诗一级团,王者五集团东欧总代理,89194287,69360819,68927,288,70982
未来的游戏画质如果都是这样的，我真的可以,长歌与小见见,3682229,69539577,71383,262,69550
天天酷跑用封号的代价换来的视频，测试一下天天酷跑不用手最多能跑多少米。,丿4399小游戏,16080380,68670426,66698,570,68911
4399至今未下架 精神污染童年阴影小游戏！,阿虚-Kurv,27308366,69301315,66348,284,68420
creeper-aw man梗出处,hfhf_,89077517,62220264,36805,325,68397
斗鱼年度分区赛宝哥被超管警告！宝哥：你催什么催！免费礼物都取消了！,一只小小的醉猫,295589476,69408887,70852,447,66931
【MC梦想改造家】委托人只是想要部新iphone，于是，设计师1：1还原苹果总部！,钨冬Jim,25974255,69156062,28942,3498,66874
【闪耀暖暖】母爱变质现场。                                   感觉自己好猥琐,城-北-花-又-落,304524316,66745205,63596,78,66742
没想到你好这一口！！明日方舟干员们的沙雕日常#6,时风____,14816481,68645513,33007,1927,66570
【憨豆名场面】当s9其他上单选手遇到 The shy的英雄池、高能爆笑！,田里一颗菜,439329377,69361601,54441,1130,66371
IG The Shy  来了来了，他又来了！曾一周从钻1到王者800点！细节拉满，血洗韩服！,紫屿YoLo,327593884,69332619,58020,576,66257
玉米加农炮会被偷走吗？,猕猴桃的梦想,14061154,69284803,67456,200,65863
飞机坠毁！与老坛孤岛求生！！,徐大虾咯,13354765,68853698,52175,1279,65080
爆杀流盖伦！大宝剑下尸骨无存！,白芨老狗,444384180,69352269,68802,317,65058
【祢 豆 子】  可爱跑步机？！,HK黑客,2724095,67764620,45178,1773,64968
【小包子退拍作】再见了爱拍！八年坚守没有遗憾，新的开始只因有你！,CF小包子,30046793,69353153,54046,1867,64617
全世界都能闻到我的体香！史上最沙雕的玛丽苏游戏！！,秋枫HAPE,20941313,69212131,46339,951,64311
做了场和20年前相同的美梦《塞尔达传说：织梦岛》鉴赏【就知道玩游戏74】,Gamker攻壳,13297724,69518107,35339,2868,64102
17张牌你能秒我？？你能秒杀我？？17张牌你今天能把我卢本伟秒了，我当场就把这个电脑屏幕吃掉！！！,铁路吴彦祖,28824825,12611527,50635,323,63952
【云顶之弈】三羊刀二星卡莎 全场弹射 源氏光速刀 极致的快乐,风邪羽Sorcer,36248817,69361748,70260,23,63688
史上名字最长的沙雕游戏，疯狂被npc嘴臭，别骂了别骂了,ArKun阿鲲,18223324,69451228,39441,2617,63639
PDD探营FPX，和金贡基地SOLO,FPX电子竞技俱乐部,299609985,69432494,67779,115,63506
5款坐骑皮肤同框，这年头AD没车都不好意思出门了,葡萄的叮当猫,65538469,69507991,61223,312,63332
【跑团】泊拉奈特的夜游者11 | 完结,整天摸鱼的三日坊主,162265056,69435233,31193,2945,62629
S希儿又又又又又大改了，9.30日测试服彼岸双生机制大改,卡特亚,43222001,69529563,60708,432,62285
男神基努里维斯与《赛博朋克2077》的故事，荒坂集团篇【赛博朋克2077大百科】剧情第二期,朝思暮想元君,297153101,69001169,22173,3000,61907
