title,author,uid,aid,play,coins,pts
疯狂吐槽上海堡垒！看完这个电影感觉智商被侮辱了！,LexBurner,777536,66649415,221539,7937,285579
我希望我儿子知道韩信是个大将军，而不是王者荣耀的韩信！,饭教主,344510159,68713673,239192,1916,280182
刘星在家看蔡徐坤打篮球，吓到躲进被窝，瑟瑟发抖！,空の白う,321770873,67909520,169535,4895,279401
【七代小丑/踩点/混剪/高燃】前方高能！欢乐与惊悚的踩点视觉盛宴！希斯莱杰诞辰40周年纪念。,迪亚瓦尔Diaval,27259842,48220814,125343,6293,278935
【小姐姐们】硬核亲嘴可以治病？陆毅郭采洁破次元尬演，爆笑吐槽古早玛丽苏神剧《亲爱的味道》,话很多的小姐姐们,6739643,68925296,278185,4381,276336
【罗小黑战记】前方高能！请看好你的硬币！,Yuzi_NB,441600627,68498995,98890,9512,272662
待在部队18年，48岁老兵当惯了领导后转业打两份工：没什么丢人的,牛事,94508565,68820008,242226,5553,267115
我tm都快哭死了，你却告诉我这是一个广告？？,時崎狂三の黑絲,259217080,54810791,144308,2005,266588
【长工】讲述1984年变态杀手屠杀夏令营的故事《美国恐怖故事》第九季 第2期,蔡老板家的长工,17171565,69105461,238602,4983,260580
人生充满失败，我好想翻身啊,小竺仔,51458476,66919644,87849,5312,259717
【博君一肖】前世今生 · 一块狗血小甜饼,翦瞳秋,409996897,68900261,56573,6024,256188
【HP】赫敏40岁生贺丨speechless,酒神杯子,22591976,68266191,120252,3748,256017
【姜子牙定档】大年初一 不见不散,光线电影官方,90538663,69041054,267639,1202,255773
【暴躁解说】印度神僧，果然慈悲为怀啊~,文西与阿漆,94281836,68741353,236804,4851,254432
斯坦李：我只是为了交房租编漫画，从没想过会这么成功。老爷子所有客串的心路历程,药丸字幕君,14514994,67155365,91053,2991,250563
【木鱼微剧场】18天拍摄，120万预算，却拍出了本世纪豆瓣评分最高的恐怖片《电锯惊魂》,木鱼水心,927587,68532927,262352,2172,249295
【牛叔】惊悚悬疑片top，结局实在超级精彩，阴阳两界的房地产之争,牛叔万岁万岁万万岁,58852835,68810152,256038,1899,248125
豆瓣8.7，真实事件改编，震撼人心的中国西部史诗,大象放映室,49246269,68693605,174224,7821,243355
被誉为20世纪香港最讽刺的电影，赵雅芝的处女座，后来被多次模仿,码哥聊电影,424173917,68860325,289875,51,242252
【互动视频】快穿之反派男主爱上我（刘亦菲/刘昊然/邓伦/王一博/肖战/吴磊/白敬亭）,兰彻lancche,9813844,67862003,95361,6223,240350
【燕小六】这破站就没有我小六吹不出来的曲子（歌曲串烧）,联邦谍报局局长,36850364,48860344,144097,7652,240297
好演员就是不一样，一张嘴就是经典，笑得我前前后后看了几十遍,电影金山角,403729339,69037429,226715,1186,239506
【道枝骏佑】给我一首歌的时间，我要向全世界安利他！,烫烫今天吃饱了,344182080,56947978,116298,1155,239437
姐姐坐牢一年半，智障妹妹被各种人侮辱，姐姐出狱暴力复仇,好像视说故事,273372444,68497714,261065,76,236031
【超燃混剪/飞天御剑流】仗剑生 ，为剑死,如火焰般光明,70340260,68191685,112348,4440,229927
【欧美恐怖电影混剪/踩点/黑化/1080P】I'm meaner than my demons,LILITH放映室,406270151,68869880,71233,3818,229642
我竟然被一个小孩子迷住了(☆▽☆)！红罗纤算干戈止，豆蔻闭月乱世生！,叽叽咕咕一起笑,366503346,67055639,143968,1887,225838
小伙躲在桌子下面，左边是老婆，右边是情人，瑟瑟发抖！,果木强,178843680,69047651,224398,126,224405
真实事件改编，没有一个恐怖镜头，却被评为2018年最令人恐惧的影片,小咸电影,38127451,67484141,165583,1657,223287
【野兽】威尔史密斯：从“史皇”到“过气”，好莱坞最后一颗明星真的就此陨落？,野兽生长,122122486,68572217,186191,3900,220988
【芒种|古装女子踩点群像】若佛说，放下执着,玉米汤很甜,49132119,66599798,114188,2141,220587
你永远不知道，导演什么时候要让你演戏,导演小策,81824112,67625339,254539,90,220457
雷人，你留在我体内的东西，我会用内力逼出来,冬粮说故事,263544963,68849225,243866,62,218682
【十年三月三十日】前方高甜预警！吻戏合集cut！！！！！！,雨琦君凝,438668153,68701136,222567,57,215507
【芒种丨古装女子群像】娇俏灵动的小仙女群像丨踩点练习,残暴的灌汤包,59374178,67117059,108956,1779,215469
【吐嚎】奇葩山寨雷神约等于钢铁侠、蝙蝠侠、蚁人合体,吐嚎影院,14333871,68847505,191639,4907,214926
韩语版  魏璎珞！！！   火遍了全亚洲的女子……【配音】,chance看,307863819,68885477,228091,1063,214689
什么才是真正的演员？点进来让周星驰告诉你！,SAO东西又在说SAO话,11062819,66368226,131945,5568,212219
爆笑：雷佳音一句“我尼玛”盖过黄渤和徐峥，成整部电影最搞笑的片段,白熊叭影,4547601,68278190,229173,36,212106
笑死人！人质越换越多，自己都不好意思了,Crazy小-贱,471002617,67387536,202675,101,210040
【人物志】尊龙-惊艳了西方世界，被遗忘的华人之光，造梦的孤独灵魂。,脑洞菌Alee,390763357,69177103,130904,4176,208594
#1010【谷阿莫】5分钟看完2019女主角差点被吸干的电影《X战警：黑凤凰》,谷阿莫,8578857,69163186,209169,545,206323
【杨雪/混剪】比江玉燕歹毒十倍的司马娉婷，【要我美艳，还要我杀人不眨眼】,张大帅太帅,414008647,68980742,170188,707,204897
「陈情令」九分钟时长看蓝湛蓝忘机不为人知的十三年 - 问灵十三载 等一不归人「忘羡」⚠️未授权，禁搬禁改禁商用！尤其禁营销号！⚠️,一颗冰糖RockSugar,471778072,66506385,56006,2229,201176
一部被结局毁了的国产佳作，于谦飙演技，怀旧情怀看哭80后！,花町公馆,11099044,68865327,199610,1320,200840
邓丽君怼人合集（三）,花开君不知,472799878,68576177,171311,410,200250
【盘点】逻辑最缜密的世界顶尖推理作品TOP10,看不见的罗杰,7518633,69137619,57095,2046,195309
