title,author,uid,aid,play,coins,pts
【节奏已100%准确】大祥哥教你敲出一首无人区,有信仰的CCJ,133513716,69266016,36465,800,41313
【明日方舟】九九八十一（燃燃燃！！）,兰六一,1925741,67577524,14233,1320,39978
华农兄弟和山药踢树踢出《极乐净土》，内有炫目慎重点入,小海鱼丶,24909251,69317655,41050,202,39589
人人都骂孙笑川，人人都是孙笑川,你爸知道吗,2884981,67300373,27666,731,39297
【全明星】野狼disco,痒局长,322892,67437580,22318,804,39145
【电音单曲】卢本伟牛逼！！！,一咸菊菊,26311441,17449594,20820,758,39118
【Hanser鬼畜】滴滴～奶粉味婴儿车发车啦！,布偶Seph,52834280,67456359,16763,883,37505
你有没有听过异灵术老师唱完整版冷冰冰？  异灵术鬼畜,老红云Tobias,346099459,69290752,22235,1425,37230
【德丽莎】犹大disco,邻家索尔,4320540,68962828,12559,1374,35340
【央视段子手】朱广权：再用一首rap把你征服！,鋃月,2827946,66622423,17792,715,35207
【孙笑川】代言足力健 铁憨憨老人鞋,TINY老司机,129232684,69503308,12534,1595,34921
【剑网三】用一首芒种黑遍全门派,花谷云师弟,7824567,69214013,20143,641,33206
【8848】诸葛村夫骂腔代言8848粗鄙手机,你敢用吗?,K-洛克,3410461,67358612,16617,651,33060
8848新科娘手机,夜雨星繁y,39422678,69121669,18487,453,32988
【韩美娟】记得双击么么哒～,昔日友人,1706344,66587133,24495,280,32698
双    农   戏    株——鬼畜区开始干活,小呆爱吃肉,13670563,69370445,29607,425,32572
窝窝头，一块钱四个,热心网友小车神,15458320,64655828,25908,261,31847
喵内~喵内~喵内~,九条可怜,2385744,54570490,18484,311,31552
【罗小黑鬼畜】东北虎：以后我们就是哥们了,原来是克酱呀呀,15534451,67232501,15330,789,30967
【神医RAP】我还治不死你？,点滴菌,102885422,12012048,20898,339,30797
【全明星rap】山寨机disco,猫店,24314825,68903751,18628,560,30707
李云龙：打仗真他娘的有意思,树深时见鹿dear,1398957,9199431,22370,301,29743
主播真会玩鬼畜篇01：我是全英雄联盟最骚的骚猪!,起小点是大腿,1565155,4606803,23190,310,29618
【洗脑循环】最终鬼畜奥利给，一次给个够,小古君,1375214,69080181,16638,681,29154
【蔡徐坤】鸡草纲目,卤水煮西柚,345728451,68266336,13161,644,28508
【广告鬼畜】这次轮到小胖了！,漏水房屋,453498112,66731007,8255,815,28415
【JOJOの奇妙高音】青JO高原,冰攻厂BeSo,9068441,66714362,12974,786,28247
我竟然用《五年高考，三年模拟》打出了一首Believer[沙雕向]-改,西贝_westshell,89913725,68562700,11793,696,27620
【神医RAP】神医联手，治死方休,在下魔术羊,273974085,62797024,14619,715,27156
【赌怪史诗级rap】慈善disco,五月Rambo,11758387,67909743,10496,829,26873
【央视段子手】朱广权：我说着相声顺便把新闻播了,爱吃仙贝的小猪,2992775,51496113,22090,124,26474
【小明&老王】此物天下绝响,此物天下绝响,8679425,3037947,15756,563,26368
