title,author,uid,aid,play,coins,pts
【惠子】期待」,变态辣惠子酱,9459684,66658234,49265,541,68130
【JOJO】当护卫队全体跳起黑帮摇,摸摸摸摸你傻,34616293,52678750,44382,1121,65364
典狱之司 使命之徒,小半刚刚好,165841260,50887221,30416,685,65173
【短短】I'm so Hot我好热～辣,一只小短短,10139490,68459133,51131,146,64972
【这才是腰！】乌克兰美蛇腰小小美女Julia Tsipa在Gala show上的一段演出！,狂了个狂狂,20901828,64500143,46032,194,64391
“士兵之舞”苏联士兵的哥萨克传统舞蹈【全网最高请】,古德飞行艇,930644,21051483,27618,528,64056
【小野妹子w】桃花笑 ✿ 你可曾看到 红尘纷扰,小野妹子w,9153331,69508173,26848,1046,63454
广场蹦迪《野狼Disco》！我自闭了！【岚西】,岚西啊喵,11473818,69436966,45673,387,62772
《巴赫的最后一天》堪称为世界上最美芭蕾。舞者PolinaSemionova。太美了我必须分享给大家(OvO),不知鱼f,362215320,67479115,19984,260,62594
【小薇君】竖屏版 ★小鹿乱撞★ 撞到心上了,小薇君_NemO,4898221,66999268,50389,174,62517
【马原里美】竖屏 没有细高跟没有黑丝的韩舞翻跳 CLC— ME,马原里美,51880776,69120411,32764,318,62082
BLACKPINK  练习室舞蹈 合集 已更！,扑进你怀里丫,52149822,10357547,45208,103,61534
【西四】芒种❤一想到你我就~,西四炸弹,521444,67407045,44014,814,61532
【大钟】《一笑倾城》原创编舞舞蹈练习室.,-大钟,16071868,68116902,28128,358,61147
【伢伢】最仙芒种❀进来看仙女！一想到你我就...？,伢伢gagako,632887,67373125,34620,785,60814
网络延迟太高的下场《笨比天鹅》,猫耳乱乱,607588,66631774,33810,283,60282
一人就是一个舞团！翻拍MV《have a nice day》源计划剑圣舞蹈 每天一遍防止抑郁,十月冷少,28869648,67565675,36266,3445,59840
军训已过半，慰问舞蹈演出合集来一波！(●°u°●) 」,四川农业大学,237109569,67057036,60717,40,59584
【萧璇】来一波童年回忆吧❤王心凌金曲小串烧【彩虹的微笑+当你+爱你】,萧璇宝宝阿,386608226,69528865,28261,1054,59330
【Abbily艾比】T-ara 《完全疯了》.korean ver  舞蹈翻跳,我叫Abbily,32899075,68290031,57376,102,59280
【豆豆子】金请夏-Snapping❤金刚芭比在线跳舞,豆豆子ex,4282930,69019102,32763,1862,58991
比美丽芭蕾还要累的:快速打造小蛮腰-腹肌-马甲线-人鱼线（一周见效）,肉肉小玫瑰,85595505,52218043,18345,94,58633
Nine Muses-Remember [你是从来没爱过我吧],一丝丝甜味,202268772,69113155,26828,185,58562
OYT女团翻跳《暖暖》（练习室版）,OYT女团,298193252,69148615,31315,484,56776
【莉莉子】CLC Devil 真正残忍的devil都是表面装着不懂的类型,龙神莉莉子,10494755,69231500,23045,1333,56760
【源儿】Apink❤NONONO,YUANer_LER,22609783,68995592,22604,725,55946
【猛女版】新 宝 岛（声优沙雕最为致命）,苏婉눈,17334941,66709666,47182,500,55505
【卡卡】◆采薇◆舞剧《孔子》选段翻跳,卡卡Orange,2400404,69286231,30070,1490,55490
【麻衣】生日作❤NICE BODY 阿婆的秘密要曝光啦！,麻衣QAQ,18563812,69215588,22122,374,55462
史上最全Hip-hop元素合集！谁说踏破铁鞋无觅处？！up主先背为敬，freestyle神器。,鸭鸭哇呜啦啦,888019,67334962,7992,424,55158
【双猫】❤️wiggle wiggle❤️韩国舞台上禁止的舞蹈是什么样子的ヾ(=･ω･=)o,-一杯超级甜的双猫-,434412735,67254145,29849,545,54905
【YIYO☆】想要变得可爱(*╹▽╹*),yiyo不是废喵,657200,69276799,21443,491,54831
【扑棱桃】SISTAR-Shake it ♠在秋天躁动起来吧~,扑棱桃子,15245239,69468151,20963,301,54153
【1M】May J Lee 编舞《South of the Border》,1MILLION_OFFICIAL,35836017,68949135,34038,266,52041
减肥也要听BTS！ 坚持每天15分钟BTS有氧减肥健身操 让你瘦成一道闪电(So What/Boy With Luv/Dionysus/DOPE),KaYoung,2394557,67300311,12536,101,51077
【糖小V&椰汁兔】trouble maker【细高跟的双倍快乐】,_糖小V_,2851020,69210369,15857,474,49833
【狗儿x乐歌】炫酷骚拽Bad Guy！,乐歌,2337891,69000373,29798,1102,49743
蛇舞S小美人Sofia Yavtushenko 肚皮舞 - Dariyam Cup 2019,美蛇精,192946802,64139412,26708,195,48896
每天一遍，防止抑郁。走出阴霾，走出自卑...,浙江共青团,384298638,49966600,32026,264,48617
【芭蕾混剪✨】美少年Julian Mackay - 有你的四月快要过去了♪,颜汐Mikyo,5023914,50902009,13665,522,48490
【总裁菲】芒种❀一想到你我就…（东夕+白小白编舞）,总裁菲,7090645,69211015,12252,707,48436
【白小白】《人间不值得》中国风爵士编舞镜面练习室,Ticki白小白,89305083,69392567,31132,512,47834
