title,author,uid,aid,play,coins,pts
拯救者Y9000X终于要来了？4K创意工作本 10月11日发,PConline视频,26987075,69400752,18637,2,17743
【2019版】各厂商手机默认铃声,梁晏恺,7443149,69320568,11877,119,17627
iPhone 11 到底怎样才不让人失望？科技所以然 003,彭总不是总,440487366,69335824,13804,457,17485
iPhone11使用一星期感受【翛爤】,翛爤Jojo,12162201,69332785,18378,5,17105
這，就是小米,宇宙里的微尘,2785443,54150161,15461,70,16551
教你在海边拍出日系忧郁“高级蓝”照片，秒变日剧男神 |【如何把男朋友拍成男神】第五期,元一同学,7846176,67661351,6145,106,16448
苹果发布会开场极其舒适的宣传片,SOTO科技,418966459,67427377,9512,91,16272
「领菁资讯」友商天天见！余承东参观后，华为首家旗舰店开在了小米之家对面！/ 售价12699元的iPhone11 Pro Max，物料成本仅约3493元？,领菁科技,10175373,69497600,15938,81,15910
EMUI10动画已经是第一梯队了吧,梦佳人醉三生,21021710,69281348,17225,5,15867
10大最危险的CMD指令！！贼恐怖！！,Aaa2呀,40096793,55837210,6729,80,15216
【京东方柔性屏发布】厚度 0.03mm，折叠次数超过 20 万次。,大脸渣男,36960136,69291357,16388,3,15164
苹果三星要倒闭了？带你看一下真实的线下门店客流量对比,阿鑫说机,20746427,69481423,15409,60,15137
老婆看了要打人，华为 MATE 30 PRO 超级慢动作-扔鸡蛋,大炒饭,5973871,69373065,16217,8,14975
京东买的华为mate 30开箱！居然翻车了？,大大大大老丹,139127098,69374948,16150,8,14774
王自如上手华为 Mate30 Pro：重构屏幕和相机,ZEALER官方频道,8482768,69044932,15483,48,14447
十年前的显卡可以玩什么游戏？和2080ti相比差距有多少？,阿狸才不是受,453972,69156245,13525,127,14438
2019苹果秋季发布会开场动画《了不起的设计》,NASA航空局,391774002,67412127,7826,82,14411
RTX2080 SUPER水神性能竟然碾压自己火神！！超低温度超强超频能力  开箱测评！！,绯村心太丶,65177412,69482428,5589,677,14061
iPadOS有多强,黄杨ME,91527228,68924148,12177,53,14035
最新基带比拼：mate30pro和iphone11抢网大战，结果令人震惊，华为霸道，苹果谦虚。,psychooooooo,1428798,69344004,14962,16,14024
【捡垃圾】小米去年旗舰，如今500元！雷军怕是要哭晕！,龙二哥测手机续航,63059879,69376523,14573,9,13520
华为全球旗舰店开张：这人也太多了吧！,新青年科技,10989284,69254840,14421,8,13498
华为首家“全球旗舰店”到底怎么样？设计大气，造价不菲。,大狗的数码生活,88794449,69435513,13553,37,13238
【装机大赛】图吧的信仰-怀旧775，用500元打造吃鸡神机,图拉丁百科,222198830,69317694,9154,450,13170
iPhoneXS MAX 售后被拒 ！这就是苹果官方贵的原因,锐锋爱搞机,254017126,69414426,13983,10,13134
【幕后花絮】大胸妹子如何拍高级<比基尼/泳装拍摄>,球荔同学,354260736,67551384,9850,10,12814
【144，240HZ电竞显示器】你能了解到最深入详细的选购指南！,寒西,9838638,67841465,5247,333,12683
MIXalpha真机无玻璃实拍,灯笼海棠,13321166,68940689,13763,4,12606
从百兆到十万兆100M--100G网线的小白学问，为什么我的网络会掉速？装修布线应该选择怎样规格的网线？【小白五分钟9】,比尔迈克,38049698,69360145,7372,76,12533
三星 Galaxy X2概念预告，极致全面屏加后置四摄,二翅元刀酱,399919524,68833977,13526,1,12478
小米Mix Alpha 样机实拍-武汉小米之家,赏月者_,2720824,69014660,13669,3,12477
【国外吐槽 小米 mix alpha  --Xiaomi_Mi_Mix_Alpha_-_OMG,努力锤子,14102819,68910201,13687,0,12438
【别眨眼】手绘动画带你一分钟回顾苹果历代iPhone手机,杨小绘,17322485,67553318,6365,267,12013
用华为Mate30 Pro瀑布屏看视频后，再也用不回别的手机,数码发烧友,309267087,69085312,12966,2,11899
装机教程，超完整的装机过程，手把手教你如何装机。如果看完还不会，up主下期就发福利！！！,古理工作室,16554341,52040799,3808,215,11891
「E周报」17：iPhone 12无刘海渲染图曝光，台积电5nm工艺明年量产,VZOO,4211655,69288881,10477,186,11512
当你的宿舍拥有3台iPad Pro的时候会发生什么？,IPceesinieks,17548135,68937701,12420,1,11402
MIUI新主题《轻 11》已经上架哦，丝滑动态图标+超级自定义锁屏,怪脾气主题,24541159,68912467,11369,26,11379
科技美学测试Iphone11信号时翻车?!!!,Impact1246,4368840,69404041,12322,4,11369
【穷学生的备用机】2019年昔日旗舰百元机三星s8+可否再战,吃不起饭的穷学生,253994415,67543428,11854,17,11352
网友从国外捡了一个进尿的苹果电脑，维修厮很难受,笔记本维修厮,382666849,69327661,11430,95,11086
【果然】 油管大神AUXOUT 「与君相伴！」 5.21特刊 电影质感 索尼Sony A7M3 智云 Zhiyun Weebill Lab稳定器调色教程 测评,果然紀,345979287,53134567,5062,71,11009
【8K中字】网红摄影师点评粉丝剪辑作业（声效设计篇）「Peter Mckinnon」,8K8K,4345670,69479268,7234,75,10922
mate30pro的7680插帧能hold住a7r3的快门吗 慢动作,高雅的鄙人,91680795,69241299,11636,2,10702
我为什么不喜欢华为的EMUI（请不要叫我测评君）,请不要叫我测评君,18937162,68757947,9902,98,10662
