title,author,uid,aid,play,coins,pts
《灵笼》BGM潜藏恐怖细节！女主死亡暗示？！你真的听懂了吗？《灵笼》乐评赏析#1【国动荟萃】,荟小荟,23172676,68610129,5086,275,8520
【刺客伍六七】暑期CM 大保J VS 太保丁,啊哈娱乐,268990278,63760741,8687,56,8141
【罗小黑战记】师父是这个世界上最好的人!,菌子笑笑,12504858,68284267,3862,137,8140
【星游记-米龙专场】,黑-琴-赛-高,389826016,69203258,4853,340,7883
【不良人/记·岐王李茂贞】我本桀骜少年臣 奈何编剧不做人||微兄妹向让酒,蒙娜丽鲨鱼,2390163,68659150,3515,118,7834
我在皇宫当巨巨 第1话 本小姐誓要进宫,哔哩哔哩漫画,326499679,42169792,8684,9,7815
当给催泪神作配上催泪神曲。我没哭，只是眼泪流了下来。,洛能绽放光芒,176942183,24008302,3236,121,7592
【童年回忆】还记得曾经的猛虎王他们吗？,风晴雨夏,208938185,64029287,5620,74,7515
你很强！！！我很中意！,搅屎的光棍,383403413,67657788,4877,53,7417
【全职高手】悬疑恐怖向同人《无信者3之攻略与反攻略》先导片,荣耀剧组,4534176,69493165,3162,197,7413
木头是真的直啊,毒奶学教授焕孑,164539888,67098151,4663,31,7285
道德绑架，恶意孤立，无良记者！这部国产儿童美食动画电影竟暗讽现实《大耳朵图图之美食狂想曲》【国动手账本】,君夜离尘,10317051,48986008,5507,35,6923
【灵笼/燃虐向】史诗高能AMV!即使会死也要真正活一回！！！,哇周某人,175333301,69241534,1565,11,6782
刺客伍六七第二季更新啦，多达10几个新人物，斯坦国的皇帝出现啦，看我一帧一帧找亮点,生命不息不止,283028543,68995799,7134,7,6655
罗小黑战记番外  初遇,嘿希弟,67280186,35813686,4998,10,6587
【伪·乱世巨星】三大流氓三种的味道【那年那兔那些事儿】,杨柳成荫,258588162,68787114,5486,69,6389
无尽轮回——多少人曾没看懂这部国漫的结局呢？——从惊艳到封神，超兽武装是如何在剧情上走向神坛的？,南泠羽,8609954,50094966,4834,86,6229
抖音真人版焰灵姬，这神韵绝了,吴江岳,301965501,61842863,5920,8,6147
【原耽推文】||快穿系列三||《怂怂》看怂货如何俘获霸总芳心，安全带系好车速飙到180,夔饮酒,100028471,69426855,3230,25,6107
灵笼第七集预告分析，马克一路杀到金色大厅救出冉冰,希望的天气,33398811,68474300,6520,0,5928
13个彩蛋！十三的姐姐？刺客伍六七第二季PV彩蛋解析,未知生物33,7612168,69027675,5027,25,5484
【天行九歌】韩非遭受鞭刑处罚，紫女解锁新造型,不正经的产品菌,101272894,69206634,5323,9,5375
【首映影评】这绝对是中秋节最值得看的电影——《罗小黑战记》大电影,轩邈Elias,3386870,66988730,4033,136,5308
漫画《鬼刀》宣传视频 英文版,wlop-,26633150,4975125,2674,60,4974
【那年那兔那些事儿】这个盛世，你们回来看了吗,山有木兮丶木有枝彡,7897319,51315090,3234,81,4958
【刺客伍六七】萌新高燃乱剪，第二季计划十月上映，希望不要再鸽了~,柠落柒星,172920378,59098718,4094,24,4939
【斗破苍穹4】雅妃新模曝光，手持烟枪却惨遭网友吐槽,Adonis天使,437418492,69363267,5187,3,4843
那兔，名场面，少侠是在看不起沙某吗？兔子：狗大户NB！,星空下的丶泪,409813701,66444019,5033,2,4739
凹凸众人眼里自己与别人,幽羽沫欣,95988756,66827555,1669,50,4727
《雷锋的故事》全程高能的第三集（看完不要笑）,ゞ正在缓冲ゞ,399829456,46007833,4029,6,4695
秦时明月高能打斗集锦,香克斯被山贼暴打,149784260,69140487,3617,59,4677
【果宝特攻】我们是果宝女特攻！,双马尾的麻薯,309266471,66562978,2430,27,4674
《哪吒之魔童降世》配音演员大小哪吒和太乙真人翻唱主题曲《哪吒》,声鱼片儿,7064298,62643830,2755,61,4669
【凹凸世界互动视频】你能抽到你的本命吗？凹凸首个互动视频！,什么都想学的凯酱,174443516,64034281,1849,282,4651
罗小黑战记评论 English/中文字幕,CuchallainReal,343294128,69244363,2746,157,4523
【杀破狼广播剧】顾帅花式骂人100句·完整版！,橘葵海aoi,10938853,29559747,1579,56,4469
史上最大的卧底，老大的手下全是卧底,大胡子古月,255149613,68752366,4797,0,4417
紫女：猝不及防换新造型，喜获新府邸紫兰山庄，以及两万九千金！,种花的锦鲤,382670362,69129445,3942,5,4392
【中国动画百年史】5分钟带你回顾200部佳作！国产动画也可以很帅很酷，很撩很燃！,皇家绅士丶铠特王,29011836,57188602,2036,74,4347
【阴阳师/泷夜叉姬×不知火】ssr之间的绝美爱情 是我不配拥有,一只宅小南,7374387,68795178,2130,49,4316
【不良人*E38】不良帅也太帅了吧哇哇哇，一定要看到最后哇,suki滴答滴,410229497,69049971,4553,0,4117
灵笼正式预告全解析（二）30分钟超长干货警告,今天灵笼更新了吗,21645646,53135932,3561,42,4116
【凹凸世界电影级混剪】你可曾见过残酷中的美好,丶绿谷出久丶,38519042,67836357,1140,64,4020
【魁拔IV】脉门全开！,伊泽菌,5352,53803158,3786,47,4018
清明，这个盛世你们回来看了吗?,时鹿2019,412717425,48599147,2653,60,4008
